id,text,label,language,style,is_neutral_or_safe,speaker_role
SAATHI_00185,मैं केवल हेल्पलाइन के काम करने का समय जानने के लिए फोन कर रहा था,NEUTRAL_NO_INDICATOR,hi,standard,True,caller
SAATHI_00186,कृपया ध्यान दें... मेरे साथ अस्सी साल की बुजुर्ग मां हैं जो चल-फिर नहीं सकतीं,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hi,spelling_variation,False,caller
SAATHI_00187,"The person's face was concealed, I cannot verify their identity",UNCERTAINTY_UNCLEAR_INFO,en,short,False,caller
SAATHI_00188,मेरे साथ अस्सी साल की बुजुर्ग मां हैं जो चल-फिर नहीं सकतीं,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hi,short,False,caller
SAATHI_00189,"He has broken the window and is climbing inside the house right now, I am urgently asking for intervention.",IMMEDIATE_PHYSICAL_DANGER,en,compound_dialogue,False,caller
SAATHI_00190,उसने फोन करके बोला कि तुझे देख लूंगा बाहर निकल,THREAT_INTIMIDATION,hi,short,False,caller
SAATHI_00191,"मेरी बुजुर्ग दादी बिस्तर पर हैं और गुंडे घर में तोड़फोड़ कर रहे हैं, मुझे बहुत चिंता हो रही है।",CHILD_ELDERLY_DISABILITY_VULNERABILITY,hi,compound_dialogue,False,caller
SAATHI_00192,"वो रोज मेरे जिम के बाहर खड़ा रहता है मुझे बहुत घबराहट होती है, मुझे बहुत चिंता हो रही है।",STALKING_FOLLOWING,hi,compound_dialogue,False,caller
SAATHI_00193,mere bina sab khush rahenge main khatam kar rahi hoon sab,SELF_HARM_CONCERN,hinglish,short,False,caller
SAATHI_00194,"He has collapsed on the floor, barely breathing and unresponsive",MEDICAL_EMERGENCY,en,spelling_variation,False,caller
SAATHI_00195,sir... kuch yaad nahi aa raha shock ki wajah se,UNCERTAINTY_UNCLEAR_INFO,hinglish,conversational,False,caller
SAATHI_00196,I am receiving continuous death threats on my phone aur fir...,THREAT_INTIMIDATION,en,incomplete_hesitant,False,caller
SAATHI_00197,मुझे लगता है कि मेरे मरने से ही सबको शांति मिलेगी jaldi...,SELF_HARM_CONCERN,hi,incomplete_hesitant,False,caller
SAATHI_00198,attacker bhag gaya hai ab koi threat nahi hai yahan,CURRENT_SAFETY_REASSURANCE,hinglish,short,True,caller
SAATHI_00199,dar ke mare heart beat bahut tez chal rahi hai,FEAR_DISTRESS_PANIC,hinglish,spelling_variation,False,caller
SAATHI_00200,kuch galat hone ka bohot darr lag raha hai mujhe,FEAR_DISTRESS_PANIC,hinglish,standard,False,caller
SAATHI_00201,chhat pe khadi hoon neeche koodne ka dil kar raha hai,SELF_HARM_CONCERN,hinglish,short,False,caller
SAATHI_00202,arre... hukka pani band karne ka farman sunaya gaya hai biradari dwara,SOCIAL_COMMUNITY_PRESSURE,hinglish,conversational,False,caller
SAATHI_00203,मेरे माता-पिता की मृत्यु हो चुकी है मेरा कोई अपना नहीं है इस दुनिया में,ISOLATION_NO_SUPPORT,hi,short,False,caller
SAATHI_00204,मेरे पति ने मुझे घर के सभी खर्चे से वंचित कर रखा है,DOMESTIC_FAMILY_VIOLENCE,hi,short,False,caller
SAATHI_00205,meri daughter disabled hai wheelchair par hum bhaag nahi sakte,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hinglish,incomplete_hesitant,False,caller
SAATHI_00206,bohot confused hoon mind blank ho gaya hai,UNCERTAINTY_UNCLEAR_INFO,hinglish,standard,False,caller
SAATHI_00207,He burnt my hand with a cigarette and hit me with a wooden stick,PHYSICAL_VIOLENCE_INJURY,en,standard,False,caller
SAATHI_00208,He physically overpowered me trying to force sexual intimacy suno na...,SEXUAL_VIOLENCE_HARASSMENT,en,incomplete_hesitant,False,caller
SAATHI_00209,inappropriate body touch kiya aur chup rehne ko bola,SEXUAL_VIOLENCE_HARASSMENT,hinglish,spelling_variation,False,caller
SAATHI_00210,धमकी देके बोला कि आवाज मत निकालना,THREAT_INTIMIDATION,hi,conversational,False,caller
SAATHI_00211,Help me... The caste panchayat passed an illegal diktat against our family,SOCIAL_COMMUNITY_PRESSURE,en,conversational,False,caller
SAATHI_00212,madam... khap panchayat illegal order pass karke hume isolate kar rahi,SOCIAL_COMMUNITY_PRESSURE,hinglish,conversational,False,caller
SAATHI_00213,"I lost track of time, could be thirty minutes or two hours ago",UNCERTAINTY_UNCLEAR_INFO,en,short,False,caller
SAATHI_00214,"उसने मुझे ब्लैकमेल करके गलत संबंध बनाने को मजबूर किया, मुझे बहुत चिंता हो रही है।",SEXUAL_VIOLENCE_HARASSMENT,hi,compound_dialogue,False,caller
SAATHI_00215,इतना खौफ है कि बोल भी नहीं पा रही,FEAR_DISTRESS_PANIC,hi,standard,False,caller
SAATHI_00216,कृपया ध्यान दें... कभी बहुत अच्छा बन जाता है कभी भयानक हिंसक हो जाता है,CONTRADICTORY_CHANGING_SITUATION,hi,spelling_variation,False,caller
SAATHI_00217,कोई दोस्त नहीं कोई सहारा नहीं किससे मदद मांगू समझ नहीं आ रहा aur fir...,ISOLATION_NO_SUPPORT,hi,incomplete_hesitant,False,caller
SAATHI_00218,husband ne aadhi raat ko ghar se nikal diya road par hoon,NO_SAFE_PLACE_HOMELESSNESS,hinglish,standard,False,caller
SAATHI_00219,"accidental tha ya intentional not confident to say, please kuch jaldi kijiye.",UNCERTAINTY_UNCLEAR_INFO,hinglish,compound_dialogue,False,caller
SAATHI_00220,मुझे समझ नहीं आ रहा वो दोस्त है या दुश्मन अजीब बर्ताव कर रहा,CONTRADICTORY_CHANGING_SITUATION,hi,short,False,caller
SAATHI_00221,"I read in the morning newspaper that law enforcement solved the robbery, I am urgently asking for intervention.",NEUTRAL_NO_INDICATOR,en,compound_dialogue,True,caller
SAATHI_00222,"धमकी देके बोला कि आवाज मत निकालना, मुझे बहुत चिंता हो रही है।",THREAT_INTIMIDATION,hi,compound_dialogue,False,caller
SAATHI_00223,please... college mein self defense martial arts practice chal rahi thi,NEUTRAL_NO_INDICATOR,hinglish,conversational,True,caller
SAATHI_00224,आरक्षण और जाति को लेकर मुझे कार्यस्थल पर प्रताड़ित किया जा रहा है,DISCRIMINATION_CASTE_VULNERABILITY,hi,standard,False,caller
SAATHI_00225,agar aisi hi life rahi toh main zinda nahi rahungi suicide kar lungi...,SELF_HARM_CONCERN,hinglish,incomplete_hesitant,False,caller
SAATHI_00226,सरकारी वकील की सुविधा कैसे प्राप्त करें?,REQUEST_COUNSELLING_LEGAL_MEDICAL,hi,incomplete_hesitant,False,caller
SAATHI_00227,ab sab theek hai police is present at spot,CURRENT_SAFETY_REASSURANCE,hinglish,standard,True,caller
SAATHI_00228,samaj ke log village chhodne ka pressure daal rahe hain,SOCIAL_COMMUNITY_PRESSURE,hinglish,short,False,caller
SAATHI_00229,Attacked and beaten for entering a place of worship due to my Dalit identity,DISCRIMINATION_CASTE_VULNERABILITY,en,standard,False,caller
SAATHI_00230,"सड़क के किनारे फुटपाथ पर बैठी हूं बहुत असुरक्षित महसूस हो रहा, मुझे बहुत चिंता हो रही है।",NO_SAFE_PLACE_HOMELESSNESS,hi,compound_dialogue,False,caller
SAATHI_00231,अरे... बहुत रोना आ रहा है डर के मारे पसीने छूट रहे हैं,FEAR_DISTRESS_PANIC,hi,conversational,False,caller
SAATHI_00232,उसने मारपीट करके मुझे कमरे में बंद कर दिया था...,PHYSICAL_VIOLENCE_INJURY,hi,incomplete_hesitant,False,caller
SAATHI_00233,I am calling to inquire about the working hours of your grievance cell,NEUTRAL_NO_INDICATOR,en,standard,True,caller
SAATHI_00234,I feel hopeless and completely suicidal right now,SELF_HARM_CONCERN,en,standard,False,caller
SAATHI_00235,unpredictable behavior hai kabhi friendly kabhi threatening,CONTRADICTORY_CHANGING_SITUATION,hinglish,short,False,caller
SAATHI_00236,सात महीने का गर्भ है और मेरे ऊपर हाथ उठाया गया है,CHILD_ELDERLY_DISABILITY_VULNERABILITY,hi,standard,False,caller
SAATHI_00237,मैं छत पर खड़ी हूं,SELF_HARM_CONCERN,hi,short,False,caller
SAATHI_00238,My spouse assaults me in front of our minor children regularly,DOMESTIC_FAMILY_VIOLENCE,en,spelling_variation,False,caller
SAATHI_00239,The physician is performing a routine post-surgical checkup at the clinic,NEUTRAL_NO_INDICATOR,en,spelling_variation,True,caller
SAATHI_00240,"Immediate danger, someone is trying to violently enter my premises",IMMEDIATE_PHYSICAL_DANGER,en,spelling_variation,False,caller
SAATHI_00241,"college mein self defense martial arts practice chal rahi thi, please kuch jaldi kijiye.",NEUTRAL_NO_INDICATOR,hinglish,compound_dialogue,True,caller
SAATHI_00242,suniye... sexual assault attempt hua hai mere against please help,SEXUAL_VIOLENCE_HARASSMENT,hinglish,conversational,False,caller
SAATHI_00243,poison consume kar liya hai mouth se foam nikal raha hai ambulance jaldi,MEDICAL_EMERGENCY,hinglish,standard,False,caller
SAATHI_00244,"obscene gestures kar raha hai aur dirty baatein bolta hai, please kuch jaldi kijiye.",SEXUAL_VIOLENCE_HARASSMENT,hinglish,compound_dialogue,False,caller
SAATHI_00245,"वो कह रहा है कि तुझे बर्बाद कर दूंगा कोर्ट मत जाना, मुझे बहुत चिंता हो रही है।",THREAT_INTIMIDATION,hi,compound_dialogue,False,caller
SAATHI_00246,समाज के लोग हमारे बच्चों को स्कूल नहीं जाने दे रहे...,SOCIAL_COMMUNITY_PRESSURE,hi,incomplete_hesitant,False,caller
SAATHI_00247,I do not have a single friend or family member to turn to for help,ISOLATION_NO_SUPPORT,en,spelling_variation,False,caller
SAATHI_00248,sir fat gaya hai continuous blood flow unconscious hone laga hai,MEDICAL_EMERGENCY,hinglish,short,False,caller
SAATHI_00249,I am completely isolated and cut off from the outside world pata nahi...,ISOLATION_NO_SUPPORT,en,incomplete_hesitant,False,caller
SAATHI_00250,I managed to escape into my neighbor's house and I am safe here,CURRENT_SAFETY_REASSURANCE,en,standard,True,caller
SAATHI_00251,"ब्लैकमेल कर रहा है कि तेरे परिवार को सब बता दूंगा, मुझे बहुत चिंता हो रही है।",COERCION_BLACKMAIL,hi,compound_dialogue,False,caller
SAATHI_00252,madam... cheetah mobile ya interceptor vehicle turant send kijiye,REQUEST_POLICE_EMERGENCY_HELP,hinglish,conversational,False,caller
SAATHI_00253,I have safely reached the local police station and I am secure now,CURRENT_SAFETY_REASSURANCE,en,standard,True,caller
SAATHI_00254,just calling to inquire about helpline operational timings,NEUTRAL_NO_INDICATOR,hinglish,standard,True,caller
SAATHI_00255,workplace par casteist comments pass karke mental torture kar rahe aur fir...,DISCRIMINATION_CASTE_VULNERABILITY,hinglish,incomplete_hesitant,False,caller
SAATHI_00256,"I have nowhere to run, he is blocking the only exit jaldi...",IMMEDIATE_PHYSICAL_DANGER,en,incomplete_hesitant,False,caller
SAATHI_00257,public place mein chedkhani ki aur molest kiya suno na...,SEXUAL_VIOLENCE_HARASSMENT,hinglish,incomplete_hesitant,False,caller
SAATHI_00258,banduk dikha kar dara raha hai dhamki di...,THREAT_INTIMIDATION,hinglish,incomplete_hesitant,False,caller
SAATHI_00259,blood vomit ho raha hai acute emergency condition,MEDICAL_EMERGENCY,hinglish,standard,False,caller
SAATHI_00260,he is stalking me everywhere i go he appears there suno na...,STALKING_FOLLOWING,hinglish,incomplete_hesitant,False,caller
SAATHI_00261,सर... मोहल्ले की सभा में हमें बदनाम और प्रताड़ित किया गया,SOCIAL_COMMUNITY_PRESSURE,hi,conversational,False,caller
SAATHI_00262,मैं खुद को खत्म कर लेना चाहती हूं प्लीज,SELF_HARM_CONCERN,hi,standard,False,caller
